youtube ID, start seconds, train/test split
bbgUgE0tp4c,50,Test
bbxLFtipz6o,0,Test
bc6fHUzXgUA,13,Test
bdWVKmG3UiE,12,Test
beS-W1NI3Sg,0,Test
bege8UgDdWE,22,Test
bezUdnkWlSs,4,Test
bezUdnkWlSs,10,Test
bf551OyAH-Y,30,Test
bfAKZ7CvCaw,9,Test
bfYa7qFNw9A,30,Test
bfaw7Bnj_x4,8,Test
bfbzFyafZmM,52,Test
bg9fsF7o0HY,60,Test
bgILp269nns,18,Test
bgy8lOzMuTQ,7,Test
bhbD_y4u_aw,6,Test
bhfxAm_3VzA,56,Test
bhlK9GdCWTk,22,Test
bhfxAm_3VzA,44,Test
bhrBy1YqqVI,86,Test
bhxP0WJ17ko,420,Test
biU2FTQLoRA,159,Test
bjG6Sa59TrE,3,Test
bk3caITTOw4,50,Test
bkIBHUh7LrE,126,Test
bkor-Wyd-0g,160,Test
blYFDj9VNck,12,Test
bliklz5VtOE,19,Test
bliklz5VtOE,32,Test
bltHehYBdy8,70,Test
bmeRROzi_4k,430,Test
bmnSFKrPV08,1,Test
bnBhgUIjtSE,30,Test
bnDMY5shnTk,224,Test
bnDaxa6v3lg,280,Test
bnEqP_x0MTU,20,Test
bnJP3pWTgyg,16,Test
bnSE8NowpNw,50,Test
boOQ1zWLQ2E,30,Test
boWKyNs9gQs,236,Test
bpDicRIWZH4,30,Test
bpKcP7yko1w,200,Test
bpNlAEmVUxA,2,Test
bqQJZiEEB0g,30,Test
brGwBBIiVLA,556,Test
bsEHvvNwZCA,100,Test
bsHRFtS2vZY,5,Test
bt2N8PQVrxI,47,Test
btXv4YGl4uo,298,Test
bta6S5DHVnk,30,Test
btaLXJBXGgA,30,Test
btcI4H3-Ce8,214,Test
btiGpTrcya8,44,Test
btmcKEshVYo,95,Test
btmcKEshVYo,153,Test
bu3CCKm4fIo,25,Test
bv9PhRwJ9Yc,0,Test
bvPLC1joO2Y,90,Test
bvS2SlJuLp8,75,Test
bvevv4mc8xU,580,Test
bvoJgByCRSo,12,Test
bvtw07JU8_8,0,Test
bwaQPxJq4TE,817,Test
bwm8FJYo3tA,24,Test
bxhddZNoahc,30,Test
bxpLddT67TI,115,Test
bxXD1fPeh6g,258,Test
byMUVZ1yRp8,13,Test
byNiXAn2T20,47,Test
byzg_VdZhhU,91,Test
bz20Ve-c1xI,30,Test
bzZK1ljdPmU,48,Test
c-R3yi5e_K4,156,Test
c-b70nmvK5k,5,Test
c-bTyF2IaWY,196,Test
c-qYpm6h0Ew,220,Test
c-v15F0E1wA,26,Test
c-vjh9Pjrms,102,Test
c0TkgLbX2Fs,0,Test
c0zbrlDmjZs,22,Test
c1Y829aOFwU,190,Test
c1ruwSlC9QE,77,Test
c1s7wo79aks,12,Test
c2NyiC79JZk,78,Test
c4-Qf5ZPb24,471,Test
c4AiJk3Q62w,30,Test
c5BwefB89jc,10,Test
c5C8M7ZUhK4,460,Test
c5O9YBJDcoc,0,Test
c5fK1rA3bHE,0,Test
c5lZ6ZYxD1U,40,Test
c5tIXLzOJ4I,32,Test
c6YJgZ3qzOw,380,Test
c6e4pxgoCls,179,Test
c6h5Oeu1Pq4,10,Test
c7UAw-LEc9Y,30,Test
c7Xx_ujn82s,426,Test
c7YGJfuV_2Q,140,Test
c7b_a6Z_t9s,21,Test
c7lmT0iXWGI,74,Test
c7n13Awd1RI,22,Test
c8YyQa4LpCk,20,Test
c8kNWrwsNmM,0,Test
c8sTH-PjrB8,80,Test
c9Jts8jgLKo,50,Test
c9LKxtcsnuM,34,Test
c9YANXdc_DY,100,Test
c9waauxuSew,175,Test
c9waauxuSew,295,Test
c9ztn8f7a08,0,Test
cA38MdpJuGU,30,Test
cANtG3lF88E,530,Test
cAl2UBSgCZU,13,Test
cB-aRbbr2PM,50,Test
cB9pVJ3mYcE,29,Test
cBFkTPKJ_9g,250,Test
cBtr8Ghq3O0,21,Test
cCDia1fNi58,357,Test
cCYzq4bE30M,10,Test
cCdvbSODAx4,0,Test
cCx8oFETyDQ,7,Test
cD3_DQHeC7Y,30,Test
cDFriPRpH1E,13,Test
cDKiS3p5m3Y,40,Test
cDc5t823Jvs,25,Test
cEFuWEDApOA,106,Test
cEfyBAMc_sY,1,Test
cErY_stxZIo,181,Test
cF3MKjjSCbk,417,Test
cFPro-hn_y0,410,Test
cFQDMrNn2n4,108,Test
cFoXRmGgIME,20,Test
cFyyGSlBuO8,39,Test
cGNB4LFmsa0,171,Test
cH-ONa6k-0A,61,Test
cHEMjedSWt0,80,Test
cHUxdnDYK6g,1,Test
cHtzi0nKi_I,19,Test
cIAfNB4lIgI,272,Test
cITGmBV0O1U,27,Test
cIU8O--idMQ,52,Test
cIjZv7BPYew,9,Test
cIlCtyp0hmA,5,Test
cIsd1XRifyo,24,Test
cIxnW9P-znU,17,Test
cJikohRKBKI,216,Test
cJxLxr8C89k,30,Test
cKDzBHtK8zo,30,Test
cL3krYAKNfg,32,Test
cLdocRD04fM,81,Test
cNTTSiwXn1U,250,Test
cOCvrRkr7Dc,10,Test
cOYarW-aokk,150,Test
cOgtCmyHndk,0,Test
cPPCuNYumgY,209,Test
cP_zNVUcHQg,188,Test
cQMmfhHjWn0,120,Test
cQiVY6w90_8,260,Test
cQpMRtMXd38,370,Test
cREpZ8IrJmY,3,Test
cSxU8rNV8l0,60,Test
cT2jY7AgYHg,190,Test
cTj-bp7TaWU,30,Test
cUPJ7_3WHHY,18,Test
cUV9ueRW1K8,0,Test
cUVuTxKPvDE,310,Test
cUhZldsMPKo,20,Test
cUw3Ov-Glkc,42,Test
cV3Qr2eu7VA,142,Test
cVJikNZdNb4,590,Test
cVXrsWY_WWQ,7,Test
cVcuDzR3j8M,30,Test
cVtDrXbk0RY,0,Test
cVxS2FAacrY,33,Test
cWdoZd73ccA,9,Test
cWvjWICVZOY,0,Test
cWzNFIyFaUU,18,Test
cX-EmPpTH_c,2,Test
cXUALrW3VLE,9,Test
cY27F0cqnSU,230,Test
cY29WpVTO44,249,Test
cY6KAjqmoaY,30,Test
cZBUN4-Vu2g,231,Test
cZU_fiYyXrQ,100,Test
cZaWMzYMXKI,12,Test
cZbAbLDhtOw,20,Test
cZpPdKfRH5Y,200,Test
cZaWMzYMXKI,1,Test
c_OxNO0HavY,60,Test
c_XpFmUyS0U,460,Test
caWPpR3ZzWI,2,Test
caWPpR3ZzWI,17,Test
cbXK-IMJHtk,15,Test
cbzrkKgTP2w,60,Test
cc5qS7bgWvg,50,Test
cc7ZvQ0eWTY,30,Test
ccTcQA3Nji0,10,Test
ce4iEtOLsSo,30,Test
ceJxRCjUEWk,158,Test
ceHfUsjeqqg,7,Test
cexpcGF-xss,30,Test
cfjmJF4hR5o,61,Test
cg-4JbOcB5Y,0,Test
cgaqfrGPykE,134,Test
ch24Wa5eJ0o,30,Test
ch5KBnIIbyY,30,Test
chU1pYEF1b8,149,Test
chA0UZDZLuY,8,Test
ciEKtA13bm8,0,Test
ciLtHzEyRyk,110,Test
cijhisH_mIA,84,Test
cjSTp2d8mBI,291,Test
cjaj_qaeySI,436,Test
ckVZNjaTAPg,124,Test
ckkf4UcEGME,30,Test
clDTxTSTO0M,230,Test
clTtwpS3lz8,0,Test
cm8hgNnpwxM,49,Test
cmylMMU4CpU,25,Test
cn9BLxB37Z0,1,Test
co5vcBtLBm4,30,Test
coHYLT3S0F0,80,Test
coVorGaq4FY,80,Test
cocA3THl4S0,40,Test
conqLHLW9pE,290,Test
cp5gdUHFGIQ,265,Test
cpLm-Yaay2k,18,Test
cpNapaLn0N8,239,Test
cpX1U4sbibs,4,Test
cpcQzwaWEUE,30,Test
cpn3B9aKhO4,160,Test
cpo5gUufxN8,77,Test
cqwwyoL3wUQ,14,Test
crwMzIM65Ys,28,Test
cs4bfWL2aDg,30,Test
csdWzOri9pk,70,Test
csl70KUkeKI,17,Test
csz8nquY3Yw,0,Test
ctipJyJgfzk,10,Test
cu8Dx0ggQlA,0,Test
cuK26VHr0jI,5,Test
cvQNodOA-Fg,100,Test
cwYATwp69yM,0,Test
cwoYhfiftWs,50,Test
cx4QSvep_wE,9,Test
cxMRHeDXOvk,14,Test
cxelBCk_QOI,30,Test
cxkCPSXyT-Y,20,Test
cy-8xW109Ks,30,Test
cz7zVRmyiTA,277,Test
czB-bpqQ54A,30,Test
czJDTBvY6-Q,168,Test
d-3RxCPy948,160,Test
d-TkYY8Zr4s,46,Test
d-e0RHGB8Ck,20,Test
d-adbXZYHxI,34,Test
d-m8eXCpeDg,30,Test
d0FoMuM0ALc,50,Test
d0KQqmnLO1E,50,Test
d0TxMPDuwWE,50,Test
d0_bq9nl5fg,120,Test
d0hWcLW7dXM,11,Test
d0nDsof-fLQ,60,Test
d0a5UlkfV2g,264,Test
d0nYnVPba4g,0,Test
d0nYnVPba4g,15,Test
d17xCeNQXEE,70,Test
d1CHqLyj7xE,17,Test
d1dE-YDlI9U,290,Test
d228nVvJtTU,40,Test
d2XvPNPW-bw,64,Test
d2a2X9m-Fn4,10,Test
d2bUGCGRgOE,1,Test
d2dXfOyCDzg,64,Test
d2wSzdo88gA,340,Test
d2jIeIvo79E,52,Test
d537FDmIQS4,189,Test
d5H5f1lGm_k,21,Test
d4w5rL3N4QM,11,Test
d5itsbzJF3s,30,Test
d7I4Z5t8Xdo,110,Test
d7IX_kjlZmo,2,Test
d7zUZ_8QrX0,410,Test
d8mT6X2MRb4,69,Test
d92w6sqDiYs,62,Test
d9628l1C1mI,338,Test
dAght57vEo8,21,Test
dBE-Vh7eNHw,0,Test
dBJdRcs-iNU,199,Test
dBEwo-X1IL4,50,Test
dBUZ8Q-ZI0E,30,Test
dBZSnRneoQg,28,Test
dBgbR_HQ9rM,40,Test
dBgiqeXB7PI,3,Test
dCBzmZ3YN7Q,205,Test
dDTGFDK3Gko,80,Test
dDt7l8CiT7M,0,Test
dDge-L0f2wQ,0,Test
dDupMh7JeOU,27,Test
dDxYGNkkvPw,45,Test
bGSbqC-IfHI,25,Test
bH2XNa1dEbw,1,Test
bHEXAtaxgCc,35,Test
bHdPp4ezDIA,10,Test
bINOB9P1wYo,76,Test
bKVi5TzPDFQ,68,Test
bKSDPJ73VdA,83,Test
bKVi5TzPDFQ,125,Test
bKbWi0MSoQk,32,Test
bKo7PiJ_R1Y,30,Test
bL8FmtShiMw,155,Test
bLD5TwjqAOc,53,Test
bLKRTJeRsB8,100,Test
bQktB2Fa_MA,0,Test
b_P6Q9C2_6Y,50,Test
btwZWEVOuMo,50,Test
bxG4oB_tcXM,30,Test
cVE9lMIiCUU,70,Test
cCQaBAE9SCs,110,Test
ciVsS-oZEPc,103,Test
d7SOt-5BAPw,60,Test
d7uDDMOlBpA,288,Test
dEfMyTmJmbY,30,Test
dG9JAhXDq-c,113,Test
dGsL43kUpRg,30,Test
dHXffjaLT74,0,Test
dHZcD20flqY,153,Test
dIjHjGqdBCA,117,Test
dJ0m4t3esno,29,Test
dJVxrjcu47c,30,Test
dKJfadP2fjE,2,Test
dKsLzk3mVBw,198,Test
dLHOvvrmg4o,210,Test
dLTOAdR5hak,20,Test
dMoyt6R3KuE,41,Test
dN5yZOlY3YY,167,Test
dMz2mztNie8,194,Test
dN_xESMmWro,380,Test
dNaRaUxDPz8,350,Test
dOIFmY0q34s,4,Test
dOxUjoCPtvc,84,Test
dP9kfNvHWOw,90,Test
dP9kfNvHWOw,115,Test
dPTglkp4Lpw,426,Test
dPWaoOm9r58,70,Test
dPcmsMfoeTU,0,Test
dPfA-s9qEF8,172,Test
dQ4-VFYutHk,10,Test
dQ9HtjcnOoA,237,Test
dQjm5liid3g,5,Test
dQm7ptKqFkQ,130,Test
dRULggc7_3E,270,Test
dRc6xyQ45t0,29,Test
dSAEG385o1c,206,Test
dSelSptmt1s,30,Test
dTboTs2Y5og,654,Test
dUo77s_kpL8,0,Test
dVRhRzE_AkQ,143,Test
dVlcBJPP114,500,Test
dWZAUlJTq0A,0,Test
dXy9l3B0cfk,30,Test
dY6QjiaWJVA,23,Test
dY_o04fDLNg,735,Test
dYsCvIi1fXk,24,Test
dZNNFRXdeu4,20,Test
dZPKVMj8TEs,80,Test
dZcTxVBa30g,86,Test
d_5uYgIBZyo,28,Test
d_T0lv4n-dc,40,Test
d_Zs-JRw24o,239,Test
daHwPM2azrc,36,Test
daaxEeeryf4,282,Test
dabnx8VSdkE,190,Test
dalzR7VIMzU,200,Test
daqgHmMJlBY,15,Test
db-W0pUPiPs,220,Test
db1qeYloJLo,90,Test
dbGtitFru_k,527,Test
dbRujBgDo7A,310,Test
dcAooXTpjRw,155,Test
dcF9Ej6gzec,12,Test
dcbAn2LJaiQ,7,Test
dciCzFRSndk,51,Test
dckfAVfZGRw,29,Test
dcmkamDRce8,51,Test
dcsSiM5yrnE,90,Test
ddQkr_JvXH8,30,Test
ddHLzZUstLk,10,Test
ddWPV8B6QuA,0,Test
ddl4fgbjsk0,30,Test
ddbIpqxNADc,55,Test
deKlPYuSahQ,25,Test
deL_nqg2JxE,30,Test
deSs0MV_mJw,60,Test
deyvkq2LZoY,6,Test
dgaYDOi4-LU,149,Test
dgnWKrBl4OQ,150,Test
dgjf14_SYe0,48,Test
dhUlWRJZONw,88,Test
diSAlQiITcI,15,Test
dilieZz-umQ,20,Test
djdbIEu2K-Y,110,Test
djt9_7Prvnc,290,Test
dk4wscDSRwc,39,Test
dmT1K-Vummk,63,Test
dmn7cEAxIZM,94,Test
dohGU1yfvZc,30,Test
dpKYmlDffvA,3,Test
drw7pQH_eBA,30,Test
drtdbbfKhBk,20,Test
dsKhL1vcSEM,70,Test
dsQTxO_94YA,331,Test
dsRWhQbB82w,44,Test
dsp3ykl0p8g,30,Test
dsinqF-wXvQ,156,Test
dtnvVS64ASU,17,Test
duaI96wiuys,40,Test
dufRvpDEZS8,380,Test
dunQN9Tf_v0,30,Test
duywiEdH7kU,7,Test
dva_VtDV374,16,Test
dvkP--cnZM8,10,Test
dwPCr4loVek,2,Test
dwfPptpuNrg,3,Test
dww-9LUtCRU,26,Test
dy5RqSfwpQs,58,Test
dzNfwINix_I,20,Test
dzYF7gLRnoU,0,Test
e-LpQb71g4c,24,Test
e0I3VJEviwc,25,Test
e0OUld2X51g,16,Test
e0RwjZFKeQM,510,Test
e19mFRuLDJo,47,Test
e1MwUvOi6wk,140,Test
e2Iz3bVNQv8,40,Test
e2KVj2vVxUs,72,Test
e2hiX38paj8,58,Test
e4K8vBEgaAY,4,Test
e49IAvfwsAM,141,Test
e4Nf9H4WBh4,30,Test
e4Z_RM_Cbdk,30,Test
e4_EIA1fJzA,60,Test
e5k_6spcJus,140,Test
e5rGso0oyDM,14,Test
e6MrVGSu_L4,20,Test
e7leY0xI-5A,70,Test
e7l-cwCpVe4,220,Test
e8Z9Ma_hSVk,47,Test
e9-w1yTwSX4,11,Test
e97XQHym9Bo,280,Test
e97XQHym9Bo,293,Test
e9EUmQBO498,0,Test
e9yORNjLM0U,20,Test
eAO9uDZeUW0,90,Test
eAtSXTwd9e4,35,Test
eBgN-dMrA08,50,Test
eBrgX5-_Io0,62,Test
eBzPqSeUd0I,60,Test
eCBWi_YQPuA,40,Test
eCL5YjdWEr4,30,Test
eCPT7Obm9BM,14,Test
eCpA_7B-k94,30,Test
eCpA_7B-k94,30,Test
eCpA_7B-k94,30,Test
eCpA_7B-k94,30,Test
eD1i6o5rC_A,31,Test
eDM5XQOeNBU,60,Test
eDN1tOROHPQ,30,Test
eDdN4ZBoggY,293,Test
eDlIyRYCyBs,26,Test
eE2OsnPVzzI,157,Test
eFKo8-RZK4o,52,Test
eFSeGf8Pd18,118,Test
eFiFz9ec9DA,16,Test
eG-gc76KHd4,14,Test
eGZSBydOBj0,61,Test
eGixpkdC09E,0,Test
eGzgtbiJbDc,60,Test
eHPNqxKqEw4,30,Test
eHh8tr2208g,594,Test
eIxOyj3LfJM,7,Test
eJSpibgl0-c,30,Test
eJwpRdfsHyk,20,Test
eKF93K8a_hQ,30,Test
eKMJbNVWnaQ,20,Test
eKrNAUDmdT4,28,Test
eKxCjzTxSB8,21,Test
eM8xPGswm0s,0,Test
eMAD1tRoeZQ,32,Test
eMVmUcK0xBU,0,Test
eMvBAg37Egg,220,Test
eNGR9t0f4ao,1,Test
eNkoz1dFPOk,20,Test
eO-K2mk3f3A,10,Test
eOfOF8odHCI,33,Test
eOpEGsSXhjU,6,Test
eOu9VeU2Nxk,36,Test
eQcSHZyNAuY,40,Test
eQhvLMKZiqk,30,Test
eROrnHc8yQo,25,Test
eRb4UoiL3wA,9,Test
eRmYTPM-mko,16,Test
eRsU1Zo0MO0,30,Test
eS8Tf1hfwxk,115,Test
eSEIPV-qSj0,20,Test
eSGGXzBO4r4,0,Test
eSMCZfnJ5gI,30,Test
eSKFXcMdFXI,606,Test
eTUwICWlPb4,86,Test
eTYoQ9wXP6U,0,Test
eUClW6xPg8I,40,Test
eURBDz7JAog,7,Test
eVN2GdLLvXY,1,Test
eVeNIfjNSEc,130,Test
eVhGXZQx-t8,36,Test
eVinj3aMw4s,0,Test
eW6bMWsuPmI,30,Test
eWDCNlQ-GOI,30,Test
eX7-StW4zBc,26,Test
eXUbdgwxCQw,155,Test
eXXNMrSwIkA,25,Test
eXvyQRJUUGc,380,Test
eZbhvcBTzcw,6,Test
eZjZDRMMUoE,30,Test
eZqotpr9hrU,135,Test
e_xdN0ajlLk,20,Test
eaPN3rH92q4,160,Test
eacxSDI56D8,117,Test
ebG5yq45XNQ,370,Test
ebKqlayfLtQ,56,Test
ebhtW1tIXRY,2,Test
ecSYaevrcDE,121,Test
ecTZntt_-hQ,222,Test
ecq96FWbCF0,37,Test
ecq96FWbCF0,116,Test
ecrdsx4xuiY,1,Test
edT17zjPBxI,20,Test
edc1J7HJCg8,89,Test
ee92koqZses,7,Test
eeBVDp3aCUg,30,Test
eeTie7SzRFw,44,Test
efTB3oBMq3w,30,Test
efcLsg8QPjc,270,Test
efdxEt-A1K0,15,Test
efftk-hZrNI,3,Test
efi0-5LXMO0,108,Test
efw8cV8vPPo,30,Test
eg9uborg-1A,160,Test
egCEf4ruyDI,1,Test
eg_OFyxYGh4,0,Test
egepx_W4D2g,180,Test
egh0nBqSAlI,1,Test
egvmvad2j9I,300,Test
eh3_yO6RMZs,16,Test
eh8CidQgbCE,480,Test
ehO9ELE6ML8,74,Test
ehhmTN-d9Og,22,Test
ehxbLaJSGMM,26,Test
ehyFAjybnSo,26,Test
ehyFo8vbXXw,77,Test
ei1sAmfM5Ok,9,Test
eiHctKt5YIA,10,Test
eiPwgbsWrus,24,Test
eiX2mJ7LiAs,0,Test
ejLuKupRBfI,20,Test
ejfK08GP0U8,65,Test
ejhyw6e-5Ck,14,Test
ejuVfbEu9Rk,90,Test
ekDf3KGJG_0,0,Test
ekLJPAP2CoM,6,Test
ekdrk-L5Rhk,30,Test
el2pmRThDC8,240,Test
elCW27LGqk4,140,Test
elDGf3QQReU,0,Test
elFcQXtz9mw,9,Test
elLcSlovp1g,312,Test
emARK6c6Snk,10,Test
emCPLXdSvLY,290,Test
emLNUmyz9A8,0,Test
emRK12scb7w,68,Test
en-jQSg3c3w,43,Test
en6X7-Y5Sy8,14,Test
enW2wrcQqsw,30,Test
enavNthiYnQ,30,Test
eo-6NUSA0W0,2,Test
eoFoKybSawU,104,Test
eoLM-oOxZvM,24,Test
eoOMM_tcdUA,100,Test
eoQOU2UYP84,2,Test
eojU9r5g6Gk,4,Test
epJtFMjV_FI,0,Test
eptfPuIWFy4,4,Test
eq8HMqxobgc,130,Test
eqs7dHodP4A,35,Test
eraLYmB17ms,30,Test
ervX5J6-kzM,30,Test
esjGvslsqRw,100,Test
etcezCPWyqw,65,Test
etvtaFadPXI,28,Test
euK9xaZAdZA,30,Test
euKIEkOqCQA,30,Test
euL6rUQyReY,2448,Test
euccrvwacGQ,30,Test
ev1aobFBShM,137,Test
ewChvwDxVvg,16,Test
ewI6DEz1v70,8,Test
ewLPpAoCXmw,120,Test
ewtxU5YIiCI,40,Test
exGr489fW_Y,450,Test
exT-z7V9NQQ,269,Test
exXp5A3oFAc,55,Test
exfCTzLRdms,30,Test
exgH8nvggVA,26,Test
exhSSc_Dw7M,30,Test
ey2GFcuNc0I,79,Test
eybmsmITFLo,19,Test
ezUkPETm6cs,30,Test
eznIhpeJTEk,91,Test
f-EWwR046MQ,198,Test
f-VehIheZbA,0,Test
f-axOnKqlSg,51,Test
f-cuC0d_VGk,4,Test
f0HXyXKTd4U,30,Test
f172okjpnsI,30,Test
f1FPh_1m7S4,26,Test
f1V81fNCYzM,659,Test
f1qHEh9Sen0,17,Test
f28XiSuL4L0,230,Test
f32jsHUKso4,37,Test
f3BcSKsPdmw,8,Test
f3CrVInFzV8,80,Test
f3JufKV0Isw,40,Test
f40KcLU1yWc,65,Test
f460AI72HF4,89,Test
f5RrGFBbbSY,20,Test
f5Wa0d6vql0,45,Test
f5YBM381ECo,47,Test
f5ZK5oarny8,13,Test
f5m2QKJwQbI,30,Test
f64HDQV6Sww,167,Test
f6Ab1-dnFVY,227,Test
f6AjADh_EQQ,3,Test
f6o8T8OSASw,30,Test
f6tNFhw1BP0,40,Test
f7NI1g-4vFo,53,Test
f880O2NUBmA,43,Test
dItrC_-kXBo,230,Test
ddyJJrg0Upo,20,Test
dmbx596522o,107,Test
dy0ibyLuH1o,108,Test
dzO1uBDBq2g,92,Test
e-m8zEukzLY,30,Test
eCFdVN3tXic,85,Test
eCPT7Obm9BM,37,Test
eIJY7gtVFP0,100,Test
eIc_-ehGVFo,13,Test
eK90tasRc44,44,Test
f0mN3deJGkI,60,Test
f7AXP2Oo3D0,59,Test
f7B5I0TYGGo,279,Test
f7B5I0TYGGo,319,Test
f7JKZ4mBCJk,30,Test
f7bSMX2A79Y,109,Test
f7zuDllh_e0,20,Test
f8OLWuwues0,28,Test
f8wRlYMSn8Q,40,Test
f8u-sHaehBo,20,Test
f9BWi02t9Cw,19,Test
f9ICPI3PwBM,34,Test
fA8N3VA0SsM,30,Test
fAX9_6I3LWE,60,Test
fAmA7zTw8SY,490,Test
fAwcE8lh_O4,163,Test
fAwr1JMtq2A,83,Test
fB1haru9V0A,10,Test
fBe8s4cdxpI,47,Test
fBoHQo14rcM,30,Test
fC4NrlOALfg,13,Test
fCMb0VsR9ZI,2,Test
fCdRzPSeRR0,278,Test
fCfhFurcFW0,30,Test
fCoqSUdOl3c,21,Test
fCx7XGkuLfk,30,Test
fD362l9P3u8,41,Test
fD3BntzaCho,279,Test
fDBWTLAjAm0,120,Test
fDBydpPplzQ,63,Test
fDHSko3HN4w,48,Test
fDlrnpAi-0E,861,Test
fDvtJYVVYr0,44,Test
fDyATRWLEUU,30,Test
fFSnuSjcrzw,39,Test
fG-aVBWhi1Q,70,Test
fGAl2WS0aUY,12,Test
fGHWs5wMxnU,150,Test
fH4p_x1ZvN0,124,Test
fHUi_DMJar8,51,Test
fHaQPHCjyfA,30,Test
fHg1Gh0w0gc,9,Test
fHnT48Ke_lE,160,Test
fHv7PtlUuIA,18,Test
fHyGWF0Kh-E,813,Test
fIDq3VsjHhw,0,Test
fIOOLk69UmU,80,Test
fIf1Rvtx4bM,7,Test
fIk8vjR8Tvk,48,Test
fIramHEoZvg,17,Test
fIramHEoZvg,53,Test
fJL5Vr3ysTY,30,Test
fJjQvZ5sft8,30,Test
fJurTXmgSBQ,150,Test
fK4Pq0ZV2CM,30,Test
fK6q832dos4,20,Test
fKsv6HS3cPM,190,Test
fKyUaTFMWDw,0,Test
fLZ5jPkCUOQ,14,Test
fLZ5jPkCUOQ,4,Test
fMBXz9RlOe0,1,Test
fMfpkqpjOHI,310,Test
fN15GqY0LxE,30,Test
fN2WxrtcB4w,0,Test
fO0dW4DUscg,57,Test
fO1dAAgYq2I,140,Test
fO2HS7_fZb0,26,Test
fOVVEorwoLc,100,Test
fOa9p-Lfhyg,2,Test
fOsJkeeuMro,4,Test
fPL97WEor_g,0,Test
fPZaee3NDVU,400,Test
fPu1KsjQc5s,111,Test
fQ1EfGCgJug,20,Test
fQtAmM3oUhE,19,Test
fRFXJHHBxPk,60,Test
fRGOmywPPjg,30,Test
fRK-xfInJk4,51,Test
fSnvBF0Yo00,1,Test
fTGzxGJUcfw,25,Test
fTY5FVTbtO0,530,Test
fTnIon6ORSA,210,Test
fTx_gDNzi_0,0,Test
fU1QT73MzD8,140,Test
fU9jOmno1os,7,Test
fUCVZRETzvo,3,Test
fUWizEqVHRI,1,Test
fUhaLXBX_NA,112,Test
fUqYv9WeYHo,20,Test
fUrQnRnKTX0,21,Test
fV2oowttz7M,30,Test
fVAiQX7wINw,17,Test
fVAiQX7wINw,173,Test
fVICNiCekys,24,Test
fVx5NBw1diU,90,Test
fVyQFiYVSlk,30,Test
fW1M_OE1YX8,32,Test
fWJhKQ7XO78,46,Test
fXUT4w2jCWs,130,Test
fXnUSRC9fz0,130,Test
fYfduD2yOyE,67,Test
fZGeWxw1oq4,30,Test
fZejFJfR4_Q,13,Test
fZvhHuHYGjI,70,Test
fZxyh8WsW9w,87,Test
f_0nKBMELPs,10,Test
f_cBi2vT3Qw,2,Test
fa7pJ9Kr5Qk,157,Test
faIopJG9j_A,30,Test
fbXeo0V_jFo,0,Test
fcBELYV6pjE,6,Test
fcYQiRWbHIY,97,Test
fcdmgCl5ZbM,30,Test
fcnDBEQaJ8k,80,Test
fdE2v8v4K1c,24,Test
fdQIKKY0j8s,30,Test
fdbSeQ5eF88,30,Test
fdbwZu1J9e0,27,Test
fdfXIluCs-Y,580,Test
fe2hGyMztU4,164,Test
ffX7uMHCo4w,91,Test
fgO_jdUl3ZU,0,Test
fgVFkyfusXQ,3,Test
fh6M9HpdLuA,150,Test
fhU_MWaclKQ,1,Test
fhrpCxYp_JE,30,Test
fi18TNUw0Yo,35,Test
fiTyL-eVflI,10,Test
figAt3ZN1Iw,28,Test
fil2wCcFeY0,1,Test
fj9fdomOoXQ,30,Test
fjCF72q3qLY,4,Test
fjfyYz-iCIY,105,Test
fjhqZxE-USo,12,Test
fjiv34te9vc,30,Test
fkM1f8nGW_g,2,Test
fkYrvt7GRGI,540,Test
fkeE4lskFXU,0,Test
fllbxiLid5c,530,Test
flmM7jXpObI,172,Test
flqmjz_QG3o,188,Test
flqmjz_QG3o,209,Test
fmSvZ3RR8YY,380,Test
fmc6hwse-IA,102,Test
fmjvrGazsIM,30,Test
fnFoX_fBXRE,30,Test
fnYBe5M_z3A,390,Test
fnj0Bhpamqo,115,Test
fo1B4JOsq38,20,Test
foSZCZ_Za5Q,34,Test
foWcWVrE10c,3,Test
fogMF4pNKv0,32,Test
fq2Mwp1w0Kg,146,Test
fq2SbG-7Rtk,46,Test
fq2SbG-7Rtk,63,Test
fqRk-TeXkpI,30,Test
fqj8Ii8RjqE,141,Test
fqvIxL3KuwQ,12,Test
fqvIxL3KuwQ,27,Test
fqzIy8myY5Y,20,Test
frJe8rioUKQ,0,Test
frVz4K4QiKM,480,Test
frnselCRs3c,30,Test
fsAert6hIM0,30,Test
fsuONX6PNHo,21,Test
ft8bhegX8ng,311,Test
ftBVG9QbNig,10,Test
ftBre24EWRs,71,Test
fteF0HvLb9E,16,Test
ftjisw3b58o,24,Test
ftlmNYG_xdI,0,Test
ftrU8fexV1E,120,Test
ftvdyisV8os,50,Test
fteF0HvLb9E,112,Test
fu1S7q1RDoQ,44,Test
fuTGgYso570,18,Test
fuZ3EhvDSfE,30,Test
fuv6p4DiAWI,20,Test
fuyrIoFspFs,42,Test
fv0yW5-4FXQ,3,Test
fvCOJvA_Yng,3,Test
fvIV8Wu_-Lo,129,Test
fvK2KjYXRzo,1,Test
fvXl_s2jCJ4,34,Test
fvXl_s2jCJ4,48,Test
fvjzd8WWCIM,93,Test
fw5rWTbML-M,55,Test
